1.0,0.0,0.0,0.0
2.0,1.2151519690369076e-5,0.0947858202447002,0.5549600629779505
3.0,0.0046865733432458236,0.21131524481598582,0.7961144339981121
4.0,0.015214202414461604,0.33938769510667566,0.8927809861054635
5.0,0.0323686991792083,0.44201258080478056,0.9299677347229898
6.0,0.05452731825659554,0.5744179908752352,0.944471332605451
7.0,0.08324202376860187,0.699478748057145,0.9510110000171408
8.0,0.1183748870756794,0.773976373161096,0.9538295532122102
9.0,0.15696631102497002,0.8376469558771993,0.9536330290102989
10.0,0.1987439925373301,0.8851825840723893,0.951704362193182
11.0,0.2429618796794128,0.9052226599967813,0.9485867761704099
12.0,0.2881946433397493,0.8791597575090124,0.9440994537278081
13.0,0.33209877771125373,0.798893255331636,0.9371072604013967
14.0,0.3721687155927427,0.6988860108217141,0.9242297322786281
15.0,0.40718878709350975,0.5753324568339931,0.9005074493947581
16.0,0.4357981115914479,0.40641364496648374,0.8286483440071128
17.0,0.4561034083646261,0.18974329187184832,0.47856257297134397
18.0,0.46550004529129396,-0.2002799633607584,-0.5035985541067183
19.0,0.45557299309734356,-0.6929402325670171,-0.9084045201196013
20.0,0.42086375122880615,-1.1338710819606335,-0.9540133469615165
21.0,0.36408197309311763,-1.5766789944672153,-0.9655530454119715
22.0,0.28511831824686096,-2.006874806181439,-0.968068169076045
23.0,0.18486073071416795,-2.3835445446956314,-0.9674523132870936
24.0,0.06565211626527231,-2.69477518231713,-0.9651324799603359
25.0,-0.06921862522035119,-2.8758101479781795,-0.9622293577744231
26.0,-0.2131841965834368,-2.9631306885225337,-0.9593510246897854
27.0,-0.3613999331787723,-2.924268687465289,-0.9571122744862083
28.0,-0.5076353320045789,-2.8219429592233065,-0.9551815151033121
29.0,-0.6487692353973227,-2.5989799562297593,-0.9537366071451128
30.0,-0.7787768215469468,-2.324868406129814,-0.9520563274506935
31.0,-0.8953008094656375,-1.958607199336896,-0.9495562645878104
32.0,-0.9932994638666054,-1.5361443315594054,-0.9431267423873644
33.0,-1.0701347131996322,-1.0326228473817844,-0.9244522336485531
34.0,-1.1215712516640461,-0.4763042358017969,-0.8250687519152815
35.0,-1.14545804429114,0.17378487068317983,-0.05668364689091205
36.0,-1.1369469591514614,0.9778127227840203,0.7930218212536426
37.0,-1.0881604172392658,1.7388315458198573,0.9196581117128818
38.0,-1.0010976934388085,2.5736339435893774,0.9557590090348269
39.0,-0.8723117820742714,3.3669629138772086,0.9645772997007049
40.0,-0.7038901141392035,4.0788381247286605,0.9626332147153986
41.0,-0.5000177783530162,4.734705654818057,0.9580445916111491
42.0,-0.2633458893192657,5.208838905042827,0.9545168672089069
43.0,-0.002919161737951633,5.565892183704884,0.9508823292187685
44.0,0.27525031066807204,5.678071963724541,0.9478373460371343
45.0,0.5590648911026649,5.641008163261374,0.9451888862587648
46.0,0.8411021302323844,5.3923338769306675,0.9424409987112566
47.0,1.1107112878582432,4.944527013557801,0.9378967570476563
48.0,1.3579561139168808,4.421574094044319,0.9292143271874664
49.0,1.5790263336670411,3.8751400826476967,0.9121393856361522
50.0,1.7730536365582608,3.2343998231588107,0.8605015787346981
51.0,1.9348148153892522,2.6284815603040697,0.6754350671142886
